,logit,prediction,sentiment_score,Date
3667,[0.4956911  0.03912769 0.46518126],positive,0.4565634,2020-01-30 11:12:17
3668,[0.8627996  0.11601619 0.02118416],positive,0.7467834,2020-01-30 08:00:00
3669,[0.8605337  0.00976566 0.12970062],positive,0.850768,2020-01-30 07:00:23
3670,[0.72836834 0.0105451  0.26108652],positive,0.71782327,2020-01-29 18:51:50
3671,[0.0380436  0.09819614 0.86376023],neutral,-0.06015254,2020-01-29 17:42:23
3672,[0.8017912  0.00665074 0.1915581 ],positive,0.79514045,2020-01-29 16:57:33
3673,[0.01687158 0.80982447 0.17330396],negative,-0.7929529,2020-01-29 16:20:00
3674,[0.7161639  0.01085293 0.27298322],positive,0.70531094,2020-01-29 16:16:16
3675,[0.4331374  0.00771158 0.55915105],neutral,0.4254258,2020-01-29 16:08:40
3676,[0.78047436 0.01061118 0.20891441],positive,0.7698632,2020-01-29 16:05:00
3677,[0.00758289 0.92959154 0.06282556],negative,-0.92200863,2020-01-29 15:50:55
3678,[0.00730894 0.95953345 0.03315754],negative,-0.9522245,2020-01-29 15:06:34
3679,[0.05265824 0.35550213 0.5918396 ],neutral,-0.3028439,2020-01-29 13:07:29
3680,[0.15743013 0.0085613  0.8340085 ],neutral,0.14886883,2020-01-29 12:00:45
3681,[0.83183    0.00841    0.15975994],positive,0.82342005,2020-01-29 09:25:02
3682,[0.64803267 0.02308558 0.32888168],positive,0.6249471,2020-01-29 08:40:00
3683,[0.17365372 0.01021542 0.8161308 ],neutral,0.16343829,2020-01-29 08:15:00
3684,[0.05254472 0.03931531 0.90814   ],neutral,0.013229411,2020-01-28 15:05:17
3685,[0.0902197  0.01495868 0.8948216 ],neutral,0.07526101,2020-01-28 13:49:12
3686,[0.01616841 0.9087024  0.07512928],negative,-0.89253396,2020-01-28 11:46:45
3687,[0.02489588 0.65344703 0.32165706],negative,-0.6285511,2020-01-28 10:31:29
3688,[0.9005066  0.01114531 0.08834808],positive,0.8893613,2020-01-28 09:03:36
3689,[0.07904352 0.0271568  0.8937997 ],neutral,0.051886715,2020-01-28 08:03:30
3690,[0.11432602 0.03218777 0.85348624],neutral,0.08213824,2020-01-28 01:00:00
3691,[0.26793995 0.05182559 0.6802345 ],neutral,0.21611437,2020-01-27 17:53:50
3692,[0.5416565  0.02477656 0.43356696],positive,0.5168799,2020-01-27 12:30:25
3693,[0.05095682 0.09911463 0.84992856],neutral,-0.048157815,2020-01-27 11:24:44
3694,[0.05585821 0.04720431 0.8969375 ],neutral,0.008653894,2020-01-27 09:36:48
3695,[0.2887203 0.0087741 0.7025056],neutral,0.2799462,2020-01-27 09:30:07
3696,[0.8997937  0.0096429  0.09056344],positive,0.8901508,2020-01-27 07:33:00
3697,[0.04585872 0.02669937 0.9274419 ],neutral,0.019159345,2020-01-27 00:46:39
3698,[0.03494357 0.02883682 0.9362196 ],neutral,0.006106753,2020-01-26 16:35:30
3699,[0.04562094 0.02091973 0.93345934],neutral,0.024701206,2020-01-26 16:14:21
3700,[0.26071534 0.01003645 0.7292482 ],neutral,0.2506789,2020-01-26 12:17:00
3701,[0.02215181 0.07260749 0.90524065],neutral,-0.050455682,2020-01-26 11:07:34
3702,[0.38180286 0.00985458 0.6083426 ],neutral,0.37194827,2020-01-24 10:00:00
3703,[0.06218936 0.01723287 0.9205777 ],neutral,0.04495649,2020-01-24 09:09:02
3704,[0.01313659 0.90417975 0.08268367],negative,-0.8910432,2020-01-23 19:06:08
3705,[0.7783298 0.0087515 0.2129187],positive,0.7695783,2020-01-23 15:37:50
3706,[0.7433165  0.00754273 0.24914078],positive,0.73577374,2020-01-23 14:55:38
3707,[0.18868904 0.03834983 0.77296114],neutral,0.15033922,2020-01-23 14:09:11
3708,[0.08126916 0.01413723 0.90459365],neutral,0.06713193,2020-01-23 11:38:59
3709,[0.3797217  0.01171944 0.60855883],neutral,0.36800227,2020-01-23 10:35:48
3710,[0.03053238 0.24245302 0.7270146 ],neutral,-0.21192065,2020-01-23 09:00:10
3711,[0.11739952 0.01104528 0.8715552 ],neutral,0.10635424,2020-01-23 09:00:02
3712,[0.02236046 0.523283   0.45435658],negative,-0.50092256,2020-01-23 07:59:00
3713,[0.03839526 0.09568182 0.865923  ],neutral,-0.057286564,2020-01-22 16:49:34
3714,[0.6027406  0.00859895 0.38866052],positive,0.59414166,2020-01-22 15:28:53
3715,[0.87763846 0.01276408 0.10959747],positive,0.86487436,2020-01-22 15:14:18
3716,[0.082757   0.01471474 0.9025282 ],neutral,0.06804226,2020-01-22 12:49:59
3717,[0.16458102 0.01843351 0.81698555],neutral,0.1461475,2020-01-22 12:46:40
3718,[0.95015985 0.01902913 0.03081105],positive,0.9311307,2020-01-22 12:18:02
3719,[0.1844731  0.01063371 0.8048932 ],neutral,0.17383939,2020-01-22 10:30:44
3720,[0.8830126  0.01249543 0.104492  ],positive,0.87051713,2020-01-22 08:59:00
3721,[0.01388776 0.9631053  0.0230069 ],negative,-0.94921756,2020-01-22 08:42:12
3722,[0.8097558  0.00754418 0.18270004],positive,0.80221164,2020-01-22 08:27:24
3723,[0.0362741  0.02367392 0.9400519 ],neutral,0.012600178,2020-01-22 08:22:37
3724,[0.71765995 0.00988842 0.27245164],positive,0.70777154,2020-01-22 06:37:45
3725,[0.0180468  0.9538974  0.02805583],negative,-0.9358506,2020-01-21 13:37:10
3726,[0.05280551 0.01893448 0.92826   ],neutral,0.03387103,2020-01-21 13:29:11
3727,[0.8859767  0.01623393 0.09778936],positive,0.86974275,2020-01-21 12:40:15
3728,[0.8909117  0.03236509 0.0767232 ],positive,0.8585466,2020-01-21 09:49:52
3729,[0.9398977  0.01253334 0.047569  ],positive,0.92736435,2020-01-21 06:55:19
3730,[0.9315063  0.04392734 0.02456646],positive,0.88757896,2020-01-20 18:49:30
3731,[0.01034594 0.94977206 0.03988204],negative,-0.9394261,2020-01-20 13:45:00
3732,[0.49818617 0.01375541 0.48805845],positive,0.48443076,2020-01-20 09:11:15
3733,[0.15249959 0.01288667 0.8346138 ],neutral,0.13961291,2020-01-20 08:12:00
3734,[0.94317394 0.01968601 0.03714001],positive,0.92348796,2020-01-20 07:35:00
3735,[0.9480737  0.01659338 0.03533292],positive,0.9314803,2020-01-20 05:00:08
3736,[0.1379378  0.01286282 0.84919935],neutral,0.12507498,2020-01-19 14:54:53
3737,[0.0884179  0.0228125  0.88876957],neutral,0.0656054,2020-01-19 12:15:00
3738,[0.10200904 0.03641125 0.8615797 ],neutral,0.06559779,2020-01-19 08:00:00
3739,[0.62779313 0.01232287 0.35988396],positive,0.6154703,2020-01-18 11:00:32
3740,[0.9356599  0.01099451 0.0533456 ],positive,0.9246654,2020-01-18 09:13:00
3741,[0.11007366 0.04240413 0.8475222 ],neutral,0.067669526,2020-01-18 07:26:05
3742,[0.01459524 0.9237688  0.06163596],negative,-0.90917355,2020-01-17 16:43:52
3743,[0.41784692 0.00891025 0.5732428 ],neutral,0.40893668,2020-01-17 16:41:14
3744,[0.04634231 0.32642567 0.627232  ],neutral,-0.28008336,2020-01-17 15:04:39
3745,[0.92344564 0.01128551 0.06526886],positive,0.91216016,2020-01-17 14:27:00
3746,[0.17051826 0.04073236 0.78874934],neutral,0.1297859,2020-01-17 14:26:24
3747,[0.59588134 0.01159937 0.39251924],positive,0.584282,2020-01-17 12:23:53
3748,[0.1422304  0.55695015 0.3008194 ],negative,-0.41471976,2020-01-17 12:21:30
3749,[0.61110383 0.03329248 0.35560367],positive,0.57781136,2020-01-17 12:10:14
3750,[0.0672635  0.05112011 0.88161635],neutral,0.016143385,2020-01-17 11:12:47
3751,[0.06332147 0.12946738 0.80721116],neutral,-0.06614591,2020-01-17 10:30:00
3752,[0.10237746 0.02620726 0.8714153 ],neutral,0.0761702,2020-01-17 08:30:00
3753,[0.02779574 0.03146381 0.94074047],neutral,-0.0036680643,2020-01-17 06:49:24
3754,[0.7872253  0.00800315 0.20477161],positive,0.77922213,2020-01-17 04:41:48
3755,[0.02965628 0.02427492 0.9460688 ],neutral,0.005381353,2020-01-17 03:21:18
3756,[0.70012826 0.01390949 0.28596225],positive,0.68621874,2020-01-17 00:34:34
3757,[0.11381181 0.03725826 0.84892994],neutral,0.07655355,2020-01-16 19:33:36
3758,[0.3635712  0.01131329 0.6251155 ],neutral,0.3522579,2020-01-16 17:56:00
3759,[0.825419   0.01344973 0.16113126],positive,0.8119693,2020-01-16 17:31:22
3760,[0.77734244 0.00707325 0.21558431],positive,0.7702692,2020-01-16 17:31:00
3761,[0.10683131 0.01044214 0.88272655],neutral,0.096389174,2020-01-16 17:25:49
3762,[0.9227417  0.01136014 0.06589815],positive,0.91138154,2020-01-16 17:04:52
3763,[0.7844765  0.00942431 0.20609912],positive,0.7750522,2020-01-16 16:56:25
3764,[0.8362995  0.01354346 0.1501571 ],positive,0.822756,2020-01-16 16:53:52
3765,[0.9287414  0.01269381 0.05856477],positive,0.9160476,2020-01-16 16:21:28
3766,[0.49667317 0.04287009 0.46045676],positive,0.45380306,2020-01-16 16:21:11
3767,[0.07845099 0.011457   0.910092  ],neutral,0.066994,2020-01-16 16:19:15
3768,[0.8442451  0.00891903 0.14683595],positive,0.8353261,2020-01-16 16:12:46
3769,[0.4990295  0.01151134 0.4894591 ],positive,0.48751813,2020-01-16 16:02:01
3770,[0.05769801 0.01793484 0.9243672 ],neutral,0.039763175,2020-01-16 12:19:33
3771,[0.76677436 0.01327713 0.21994852],positive,0.75349724,2020-01-16 11:55:00
3772,[0.7150251  0.00979491 0.27517998],positive,0.70523024,2020-01-16 11:18:00
3773,[0.73499024 0.01360735 0.25140244],positive,0.72138286,2020-01-16 09:00:00
3774,[0.22178072 0.00909862 0.7691207 ],neutral,0.2126821,2020-01-16 08:17:00
3775,[0.8412431  0.00807857 0.15067829],positive,0.8331645,2020-01-16 03:22:09
3776,[0.78925353 0.00788317 0.20286337],positive,0.78137034,2020-01-15 23:31:43
3777,[0.09696823 0.01022238 0.89280945],neutral,0.08674584,2020-01-15 20:52:15
3778,[0.03985811 0.05601668 0.9041253 ],neutral,-0.01615857,2020-01-15 14:23:18
3779,[0.06730314 0.74607337 0.18662347],negative,-0.67877024,2020-01-15 14:03:13
3780,[0.09357326 0.01483101 0.8915957 ],neutral,0.07874225,2020-01-15 13:46:00
3781,[0.8821925  0.00763058 0.11017689],positive,0.8745619,2020-01-15 13:29:12
3782,[0.0537714 0.0157442 0.9304844],neutral,0.038027197,2020-01-15 12:38:58
3783,[0.17625628 0.00991094 0.8138328 ],neutral,0.16634534,2020-01-15 12:00:19
3784,[0.0207193  0.9524396  0.02684114],negative,-0.9317203,2020-01-15 11:56:07
3785,[0.04799725 0.6850822  0.2669205 ],negative,-0.63708496,2020-01-15 11:54:41
3786,[0.8617284 0.0222563 0.1160153],positive,0.8394721,2020-01-15 10:46:27
3787,[0.19039357 0.01023718 0.7993692 ],neutral,0.18015638,2020-01-15 10:16:00
3788,[0.6250285  0.23683931 0.13813221],positive,0.3881892,2020-01-15 09:09:00
3789,[0.06772193 0.01371393 0.91856414],neutral,0.054007992,2020-01-15 08:50:00
3790,[0.13932377 0.12406734 0.73660886],neutral,0.015256427,2020-01-15 07:38:48
3791,[0.8208594  0.01361384 0.16552679],positive,0.80724555,2020-01-15 07:26:45
3792,[0.10596851 0.05330935 0.84072214],neutral,0.052659158,2020-01-14 22:52:36
3793,[0.18788    0.00854083 0.80357915],neutral,0.17933916,2020-01-14 16:00:28
3794,[0.61608726 0.01868923 0.36522347],positive,0.59739804,2020-01-14 15:43:09
3795,[0.13077275 0.00911686 0.86011034],neutral,0.1216559,2020-01-14 13:54:50
3796,[0.19456567 0.012292   0.7931423 ],neutral,0.18227367,2020-01-14 12:53:46
3797,[0.04913863 0.01865075 0.9322106 ],neutral,0.030487884,2020-01-14 12:48:12
3798,[0.05679649 0.01744213 0.9257614 ],neutral,0.039354354,2020-01-14 12:42:50
3799,[0.7330858  0.01709994 0.24981427],positive,0.7159859,2020-01-14 12:28:12
3800,[0.03582571 0.0503174  0.9138569 ],neutral,-0.014491692,2020-01-14 12:17:26
3801,[0.1664333  0.01487653 0.8186902 ],neutral,0.15155677,2020-01-14 12:02:18
3802,[0.16707931 0.01166081 0.8212599 ],neutral,0.1554185,2020-01-14 12:00:01
3803,[0.85851145 0.00910011 0.13238841],positive,0.8494113,2020-01-14 11:06:10
3804,[0.04958314 0.02422445 0.9261924 ],neutral,0.02535869,2020-01-14 10:39:40
3805,[0.8930865  0.0084857  0.09842776],positive,0.8846008,2020-01-14 10:11:53
3806,[0.16645725 0.7771006  0.05644207],negative,-0.6106434,2020-01-14 09:06:01
3807,[0.22150749 0.03955674 0.73893577],neutral,0.18195075,2020-01-14 07:30:00
3808,[0.7996504  0.0078162  0.19253345],positive,0.7918342,2020-01-14 07:20:00
3809,[0.30376476 0.60286254 0.09337264],negative,-0.29909778,2020-01-13 18:09:41
3810,[0.80498415 0.01228685 0.18272898],positive,0.7926973,2020-01-13 13:46:47
3811,[0.01913266 0.9547574  0.02610995],negative,-0.9356247,2020-01-13 12:21:45
3812,[0.03046913 0.06043881 0.90909207],neutral,-0.029969681,2020-01-13 12:11:40
3813,[0.9441554  0.00988406 0.04596058],positive,0.93427134,2020-01-13 12:00:00
3814,[0.91202044 0.00949733 0.07848226],positive,0.9025231,2020-01-13 11:39:05
3815,[0.26036555 0.01306315 0.72657126],neutral,0.2473024,2020-01-13 11:27:10
3816,[0.94346166 0.01119041 0.04534797],positive,0.93227124,2020-01-13 11:17:41
3817,[0.22685844 0.00935419 0.7637874 ],neutral,0.21750425,2020-01-13 11:00:00
3818,[0.8040659  0.00989384 0.18604028],positive,0.79417205,2020-01-13 09:22:42
3819,[0.0470872  0.02521262 0.92770016],neutral,0.021874579,2020-01-13 08:57:19
3820,[0.74523884 0.00874663 0.2460146 ],positive,0.7364922,2020-01-12 10:31:01
3821,[0.01303562 0.7908569  0.1961075 ],negative,-0.7778213,2020-01-10 17:58:53
3822,[0.01860334 0.40288126 0.57851535],neutral,-0.3842779,2020-01-10 16:51:02
3823,[0.3699634  0.49046567 0.13957095],negative,-0.12050226,2020-01-10 16:07:29
3824,[0.01715659 0.67590064 0.30694273],negative,-0.65874404,2020-01-10 15:45:34
3825,[0.06200266 0.03011338 0.90788394],neutral,0.031889282,2020-01-10 14:17:41
3826,[0.02064124 0.5587919  0.42056692],negative,-0.5381506,2020-01-10 13:47:46
3827,[0.02444627 0.73201305 0.24354072],negative,-0.7075668,2020-01-10 13:40:22
3828,[0.03176109 0.02789501 0.9403439 ],neutral,0.003866082,2020-01-10 13:28:09
3829,[0.00962537 0.96621764 0.02415705],negative,-0.95659226,2020-01-10 13:23:19
3830,[0.9358207  0.02280107 0.04137816],positive,0.91301966,2020-01-10 08:24:55
3831,[0.19210467 0.01195248 0.79594284],neutral,0.1801522,2020-01-10 07:57:00
3832,[0.04887358 0.01211048 0.939016  ],neutral,0.036763098,2020-01-10 02:16:23
3833,[0.09737457 0.36285052 0.5397749 ],neutral,-0.26547596,2020-01-09 20:32:45
3834,[0.92187774 0.01418443 0.06393778],positive,0.9076933,2020-01-09 17:12:43
3835,[0.05150832 0.02979882 0.9186928 ],neutral,0.021709502,2020-01-09 15:38:11
3836,[0.02628973 0.06957376 0.9041365 ],neutral,-0.043284025,2020-01-09 15:19:00
3837,[0.9547203  0.01895791 0.02632179],positive,0.9357624,2020-01-09 15:03:40
3838,[0.12358004 0.16122927 0.71519065],neutral,-0.03764923,2020-01-09 14:27:25
3839,[0.8634428  0.01089537 0.1256619 ],positive,0.8525474,2020-01-09 13:00:08
3840,[0.21260168 0.01023719 0.7771611 ],neutral,0.20236449,2020-01-09 10:27:09
3841,[0.31359854 0.01302882 0.6733726 ],neutral,0.3005697,2020-01-09 09:00:00
3842,[0.01057267 0.9495122  0.03991508],negative,-0.9389395,2020-01-09 08:38:00
3843,[0.20972934 0.0083833  0.78188735],neutral,0.20134604,2020-01-09 01:59:23
3844,[0.25702247 0.01168438 0.73129314],neutral,0.24533808,2020-01-08 14:53:53
3845,[0.8595211  0.00824718 0.13223179],positive,0.8512739,2020-01-08 11:31:00
3846,[0.03986871 0.02029628 0.93983495],neutral,0.019572433,2020-01-08 09:00:04
3847,[0.22504617 0.00944268 0.7655112 ],neutral,0.2156035,2020-01-08 08:59:00
3848,[0.01259899 0.89193714 0.0954638 ],negative,-0.87933815,2020-01-08 08:45:00
3849,[0.7774196  0.00846503 0.21411534],positive,0.7689546,2020-01-08 08:25:00
3850,[0.04317577 0.54833496 0.40848932],negative,-0.5051592,2020-01-08 06:46:00
3851,[0.01512656 0.89547    0.08940344],negative,-0.8803435,2020-01-07 18:00:27
3852,[0.27708322 0.6957458  0.02717094],negative,-0.4186626,2020-01-07 17:45:19
3853,[0.01842156 0.7541988  0.22737959],negative,-0.73577726,2020-01-07 17:08:49
3854,[0.47831243 0.00927446 0.5124131 ],neutral,0.46903798,2020-01-07 16:11:48
3855,[0.32367218 0.40649182 0.269836  ],negative,-0.08281964,2020-01-07 15:22:17
3856,[0.01976488 0.9066557  0.0735794 ],negative,-0.8868908,2020-01-07 14:31:15
3857,[0.05322685 0.90326184 0.0435113 ],negative,-0.850035,2020-01-07 13:01:12
3858,[0.24253042 0.00898752 0.74848205],neutral,0.23354289,2020-01-07 12:51:27
3859,[0.01725829 0.90555793 0.07718375],negative,-0.88829964,2020-01-07 12:50:00
3860,[0.01843075 0.8408197  0.14074948],negative,-0.82238895,2020-01-07 12:33:52
3861,[0.13540165 0.56769156 0.2969068 ],negative,-0.4322899,2020-01-07 12:18:30
3862,[0.02926065 0.41177914 0.5589602 ],neutral,-0.38251847,2020-01-07 11:57:15
3863,[0.69366825 0.00875657 0.29757518],positive,0.68491167,2020-01-07 11:00:49
3864,[0.23077808 0.00995145 0.7592705 ],neutral,0.22082664,2020-01-07 10:12:07
3865,[0.04558142 0.02308298 0.9313356 ],neutral,0.022498434,2020-01-07 00:47:00
3866,[0.0231063  0.5275807  0.44931307],negative,-0.5044744,2020-01-06 20:46:31
3867,[0.35714176 0.03073315 0.6121251 ],neutral,0.32640862,2020-01-06 18:52:09
3868,[0.43374377 0.01597086 0.5502854 ],neutral,0.41777292,2020-01-06 18:07:59
3869,[0.7137103  0.01918431 0.2671054 ],positive,0.694526,2020-01-06 18:00:51
3870,[0.9251214  0.02604214 0.04883647],positive,0.89907926,2020-01-06 17:12:06
3871,[0.5207286  0.00840285 0.47086853],positive,0.51232576,2020-01-06 14:05:54
3872,[0.942369   0.02147822 0.03615274],positive,0.92089075,2020-01-06 13:12:23
3873,[0.28047737 0.04127493 0.6782477 ],neutral,0.23920244,2020-01-06 12:30:06
3874,[0.8875684  0.08706441 0.02536717],positive,0.800504,2020-01-06 12:18:30
3875,[0.16685492 0.05154717 0.7815979 ],neutral,0.11530775,2020-01-06 11:48:06
3876,[0.20982993 0.00998168 0.78018844],neutral,0.19984825,2020-01-06 11:26:22
3877,[0.35084236 0.01297415 0.6361835 ],neutral,0.3378682,2020-01-06 08:59:10
3878,[0.02546476 0.642454   0.33208126],negative,-0.61698925,2020-01-05 16:10:00
3879,[0.8797519  0.06067881 0.05956933],positive,0.81907314,2020-01-05 15:08:58
3880,[0.9052391  0.01321995 0.08154095],positive,0.89201915,2020-01-04 08:38:13
3881,[0.12776953 0.01220331 0.8600272 ],neutral,0.11556622,2020-01-03 20:16:27
3882,[0.6996125  0.00849097 0.2918965 ],positive,0.6911215,2020-01-03 18:33:07
3883,[0.10386083 0.00902927 0.88710994],neutral,0.09483156,2020-01-03 17:28:57
3884,[0.01380901 0.9526081  0.03358296],negative,-0.9387991,2020-01-03 17:07:42
3885,[0.19583084 0.03196895 0.77220017],neutral,0.16386189,2020-01-03 15:29:10
3886,[0.00807894 0.94472426 0.0471969 ],negative,-0.9366453,2020-01-03 15:25:47
3887,[0.01101114 0.9389966  0.04999227],negative,-0.9279855,2020-01-03 14:46:19
3888,[0.05861971 0.5016378  0.4397425 ],negative,-0.4430181,2020-01-03 14:44:00
3889,[0.8551359  0.01199955 0.13286445],positive,0.84313637,2020-01-03 13:29:13
3890,[0.01044109 0.9285155  0.0610435 ],negative,-0.9180744,2020-01-03 12:05:04
3891,[0.9218591 0.0123129 0.065828 ],positive,0.9095462,2020-01-03 11:40:00
3892,[0.29774517 0.01025932 0.69199556],neutral,0.28748584,2020-01-03 02:18:34
3893,[0.9284612  0.01722807 0.05431075],positive,0.9112331,2020-01-02 18:29:13
3894,[0.15924467 0.03055791 0.8101974 ],neutral,0.12868676,2020-01-02 16:53:57
3895,[0.95539623 0.01836386 0.0262399 ],positive,0.9370324,2020-01-02 16:07:33
3896,[0.1256383  0.01008712 0.8642746 ],neutral,0.11555119,2020-01-02 14:05:52
3897,[0.1668477  0.01049831 0.82265395],neutral,0.15634939,2020-01-02 13:11:28
3898,[0.14107873 0.0312368  0.8276845 ],neutral,0.10984193,2020-01-02 12:01:49
3899,[0.88160443 0.00890255 0.10949302],positive,0.8727019,2020-01-02 11:48:00
3900,[0.0273872  0.42845398 0.54415876],neutral,-0.40106678,2020-01-02 10:43:14
3901,[0.5815164 0.0103804 0.4081032],positive,0.571136,2020-01-02 10:19:55
3902,[0.03432597 0.66351587 0.3021582 ],negative,-0.6291899,2020-01-02 09:53:27
3903,[0.12475612 0.02588142 0.8493625 ],neutral,0.098874696,2020-01-02 08:44:25
3904,[0.59784555 0.01300718 0.3891472 ],positive,0.5848384,2020-01-02 08:31:05
3905,[0.04901053 0.3856615  0.5653279 ],neutral,-0.336651,2020-01-02 08:26:30
3906,[0.03300979 0.04113923 0.925851  ],neutral,-0.008129448,2020-01-02 08:13:20
3907,[0.02529822 0.93293476 0.04176702],negative,-0.9076365,2020-01-02 08:00:43
3908,[0.03118775 0.33834806 0.63046414],neutral,-0.30716032,2020-01-02 08:00:00
3909,[0.93209374 0.00980413 0.05810203],positive,0.9222896,2020-01-02 07:30:00
3910,[0.41898987 0.02534604 0.55566406],neutral,0.39364383,2020-01-01 13:00:07
3911,[0.1013366  0.11686616 0.7817973 ],neutral,-0.0155295655,2020-01-01 13:00:01
3912,[0.94781506 0.02256078 0.02962418],positive,0.9252543,2020-01-01 05:41:20
3913,[0.10910666 0.01112452 0.8797688 ],neutral,0.09798214,2019-12-31 13:14:38
3914,[0.02086709 0.10944023 0.8696927 ],neutral,-0.08857314,2019-12-31 11:22:21
3915,[0.084768   0.01671039 0.89852154],neutral,0.06805761,2019-12-31 08:34:59
3916,[0.7948633  0.0082865  0.19685015],positive,0.7865768,2019-12-31 02:06:47
3917,[0.8334248  0.01104207 0.1555331 ],positive,0.82238275,2019-12-31 01:01:01
3918,[0.01654969 0.95526487 0.02818541],negative,-0.93871516,2019-12-30 23:39:06
3919,[0.01018176 0.9147154  0.07510285],negative,-0.9045336,2019-12-30 17:09:03
3920,[0.95176095 0.01832148 0.02991765],positive,0.9334395,2019-12-30 16:30:49
3921,[0.6503017  0.02628725 0.32341108],positive,0.62401444,2019-12-30 13:45:17
3922,[0.0393071  0.12382781 0.8368651 ],neutral,-0.084520705,2019-12-30 13:23:20
3923,[0.0842816  0.08658488 0.8291335 ],neutral,-0.00230328,2019-12-30 12:52:14
3924,[0.6946442  0.01039441 0.2949614 ],positive,0.6842498,2019-12-30 12:30:00
3925,[0.13964164 0.01945183 0.84090656],neutral,0.120189816,2019-12-30 12:20:00
